month,practice,pct,chemical_code,chemical,carbonate,citrate,total_lithium,total_cost
2011-11-01 00:00:00+00:00,L83126,15N,0402030K0,Lithium Carbonate,2,0,2,1.8
2011-11-01 00:00:00+00:00,Y00737,RYF,0402030K0,Lithium Carbonate,2,0,2,0.22
2011-11-01 00:00:00+00:00,P84668,14L,0402030K0,Lithium Carbonate,6,0,6,7.16
2011-11-01 00:00:00+00:00,Y03017,01K,0402030K0,Lithium Carbonate,2,0,2,5.27
2011-11-01 00:00:00+00:00,G83069,08A,0402030K0,Lithium Carbonate,8,0,8,10.01
2011-11-01 00:00:00+00:00,E83667,07M,0402030K0,Lithium Carbonate,5,0,5,5.949999999999999
2011-11-01 00:00:00+00:00,Y03159,RYG,0402030K0,Lithium Carbonate,2,0,2,0.62
2011-11-01 00:00:00+00:00,M92036,06A,0402030K0,Lithium Carbonate,2,0,2,1.7200000000000002
2011-11-01 00:00:00+00:00,Y01897,15M,0402030K0,Lithium Carbonate,3,0,3,0.64
2011-11-01 00:00:00+00:00,K83074,04G,0402030K0,Lithium Carbonate,7,0,7,10.06
2011-11-01 00:00:00+00:00,Y01783,01D,0402030K0,Lithium Carbonate,1,0,1,2.62
2011-11-01 00:00:00+00:00,P81677,01A,0402030K0,Lithium Carbonate,1,0,1,1.76
2011-11-01 00:00:00+00:00,Y00723,11E,0402030K0,Lithium Carbonate,1,0,1,0.06
2011-11-01 00:00:00+00:00,Y00987,RY6,0402030P0,Lithium Citrate,0,1,1,5.2
2011-11-01 00:00:00+00:00,Y02241,RYG,0402030K0,Lithium Carbonate,13,0,13,31.169999999999998
2011-11-01 00:00:00+00:00,Y03056,RYG,0402030K0,Lithium Carbonate,3,0,3,1.26
2011-11-01 00:00:00+00:00,C85627,02P,0402030K0,Lithium Carbonate,2,0,2,2.38
2011-11-01 00:00:00+00:00,Y02331,413,0402030K0,Lithium Carbonate,1,0,1,0.9
2011-11-01 00:00:00+00:00,H82653,5P6,0402030K0,Lithium Carbonate,2,0,2,1.52
2011-11-01 00:00:00+00:00,C84674,04K,0402030K0,Lithium Carbonate,2,0,2,5.24
2011-11-01 00:00:00+00:00,M91039,05Y,0402030K0,Lithium Carbonate,9,0,9,14.74
2011-11-01 00:00:00+00:00,Y03082,08F,0402030K0,Lithium Carbonate,3,0,3,5.5
2011-11-01 00:00:00+00:00,C88075,03N,0402030K0,Lithium Carbonate,6,0,6,4.970000000000001
2011-11-01 00:00:00+00:00,Y00691,5FE,0402030K0,Lithium Carbonate,2,0,2,0.59
2011-11-01 00:00:00+00:00,P84646,14L,0402030K0,Lithium Carbonate,1,0,1,1.88
2011-11-01 00:00:00+00:00,M91630,5M3,0402030K0,Lithium Carbonate,1,0,1,1.76
2011-11-01 00:00:00+00:00,Y00779,15C,0402030K0,Lithium Carbonate,2,0,2,1.8
2011-11-01 00:00:00+00:00,Y02247,RYG,0402030K0,Lithium Carbonate,1,0,1,3.22
2011-11-01 00:00:00+00:00,Y00071,15N,0402030K0,Lithium Carbonate,4,0,4,1.13
2011-11-01 00:00:00+00:00,Y00737,RYF,0402030P0,Lithium Citrate,0,1,1,5.2
2011-11-01 00:00:00+00:00,Y02587,09W,0402030K0,Lithium Carbonate,1,0,1,1.1
2011-11-01 00:00:00+00:00,Y02102,5M2,0402030K0,Lithium Carbonate,2,0,2,2.23
2011-11-01 00:00:00+00:00,J82607,10X,0402030K0,Lithium Carbonate,7,0,7,10.73
2011-11-01 00:00:00+00:00,C81079,15M,0402030K0,Lithium Carbonate,3,0,3,4.34
2011-11-01 00:00:00+00:00,Y02148,NR5,0402030K0,Lithium Carbonate,2,0,2,2.44
2011-11-01 00:00:00+00:00,N81104,02F,0402030K0,Lithium Carbonate,8,0,8,11.290000000000001
2011-11-01 00:00:00+00:00,Y00833,RY6,0402030K0,Lithium Carbonate,2,0,2,1.52
2011-11-01 00:00:00+00:00,D82620,06W,0402030K0,Lithium Carbonate,6,0,6,8.44
2011-11-01 00:00:00+00:00,F81643,07G,0402030K0,Lithium Carbonate,10,0,10,14.14
2011-11-01 00:00:00+00:00,P88033,01W,0402030K0,Lithium Carbonate,2,0,2,2.56
2011-11-01 00:00:00+00:00,F85037,07X,0402030K0,Lithium Carbonate,5,0,5,12.58
2011-11-01 00:00:00+00:00,Y01208,11A,0402030K0,Lithium Carbonate,1,0,1,1.81
2011-11-01 00:00:00+00:00,P81705,01E,0402030K0,Lithium Carbonate,4,0,4,5.05
2011-11-01 00:00:00+00:00,Y02695,RYG,0402030K0,Lithium Carbonate,1,0,1,0.18
2011-11-01 00:00:00+00:00,Y01994,15M,0402030K0,Lithium Carbonate,1,0,1,1.88
2011-11-01 00:00:00+00:00,P88628,01W,0402030K0,Lithium Carbonate,4,0,4,1.9
2011-11-01 00:00:00+00:00,C86612,02X,0402030K0,Lithium Carbonate,1,0,1,1.76
2011-11-01 00:00:00+00:00,E87670,08Y,0402030K0,Lithium Carbonate,2,0,2,4.93
2011-11-01 00:00:00+00:00,Y02204,99A,0402030K0,Lithium Carbonate,4,0,4,0.54
2011-11-01 00:00:00+00:00,Y02195,5L1,0402030K0,Lithium Carbonate,1,0,1,0.22
2011-11-01 00:00:00+00:00,C87019,03L,0402030K0,Lithium Carbonate,3,0,3,3.5300000000000002
2011-11-01 00:00:00+00:00,Y00192,15N,0402030K0,Lithium Carbonate,1,0,1,0.47
2011-11-01 00:00:00+00:00,J83634,12D,0402030K0,Lithium Carbonate,3,0,3,8.469999999999999
2011-11-01 00:00:00+00:00,H82625,09G,0402030K0,Lithium Carbonate,3,0,3,8.4
2011-11-01 00:00:00+00:00,D82615,06Y,0402030K0,Lithium Carbonate,1,0,1,1.94
2011-12-01 00:00:00+00:00,Y00700,09E,0402030K0,Lithium Carbonate,2,0,2,0.26
2011-12-01 00:00:00+00:00,Y00203,01G,0402030K0,Lithium Carbonate,4,0,4,0.38
2011-12-01 00:00:00+00:00,P81705,01E,0402030K0,Lithium Carbonate,3,0,3,3.29
2011-12-01 00:00:00+00:00,C81079,15M,0402030K0,Lithium Carbonate,1,0,1,2.83
2011-12-01 00:00:00+00:00,F85641,08D,0402030K0,Lithium Carbonate,1,0,1,1.89
2011-12-01 00:00:00+00:00,C86612,02X,0402030K0,Lithium Carbonate,3,0,3,7.09
2011-12-01 00:00:00+00:00,Y03082,08F,0402030K0,Lithium Carbonate,7,0,7,7.199999999999999
2011-12-01 00:00:00+00:00,Y00065,04K,0402030K0,Lithium Carbonate,2,0,2,0.59
2011-12-01 00:00:00+00:00,Y02808,04F,0402030K0,Lithium Carbonate,1,0,1,3.12
2011-12-01 00:00:00+00:00,Y03357,15A,0402030K0,Lithium Carbonate,1,0,1,0.1
2011-12-01 00:00:00+00:00,J82612,10X,0402030K0,Lithium Carbonate,2,0,2,11.219999999999999
2011-12-01 00:00:00+00:00,Y00433,01H,0402030K0,Lithium Carbonate,1,0,1,0.9
2011-12-01 00:00:00+00:00,Y00192,15N,0402030K0,Lithium Carbonate,3,0,3,1.89
2011-12-01 00:00:00+00:00,Y02146,NLX,0402030K0,Lithium Carbonate,1,0,1,2.6
2011-12-01 00:00:00+00:00,F85037,07X,0402030K0,Lithium Carbonate,2,0,2,3.9
2011-12-01 00:00:00+00:00,G82651,99J,0402030K0,Lithium Carbonate,1,0,1,0.9
2011-12-01 00:00:00+00:00,K81632,11D,0402030K0,Lithium Carbonate,3,0,3,9.37
2011-12-01 00:00:00+00:00,P88628,01W,0402030K0,Lithium Carbonate,5,0,5,2.38
2011-12-01 00:00:00+00:00,J83627,99N,0402030K0,Lithium Carbonate,14,0,14,16.0
2011-12-01 00:00:00+00:00,Y03168,08H,0402030K0,Lithium Carbonate,1,0,1,0.28
2011-12-01 00:00:00+00:00,N81104,02F,0402030K0,Lithium Carbonate,8,0,8,12.71
2011-12-01 00:00:00+00:00,Y02766,09D,0402030K0,Lithium Carbonate,2,0,2,0.6699999999999999
2011-12-01 00:00:00+00:00,Y03259,08A,0402030K0,Lithium Carbonate,1,0,1,0.46
2011-12-01 00:00:00+00:00,Y01260,99H,0402030K0,Lithium Carbonate,1,0,1,1.33
2011-12-01 00:00:00+00:00,Y03419,99E,0402030K0,Lithium Carbonate,1,0,1,1.77
2011-12-01 00:00:00+00:00,Y01208,11A,0402030K0,Lithium Carbonate,1,0,1,1.81
2011-12-01 00:00:00+00:00,M91039,05Y,0402030K0,Lithium Carbonate,7,0,7,9.879999999999999
2011-12-01 00:00:00+00:00,Y02695,RYG,0402030K0,Lithium Carbonate,5,0,5,7.76
2011-12-01 00:00:00+00:00,F85638,07X,0402030K0,Lithium Carbonate,2,0,2,2.99
2011-12-01 00:00:00+00:00,P84662,14L,0402030K0,Lithium Carbonate,4,0,4,5.58
2011-12-01 00:00:00+00:00,Y02587,09W,0402030K0,Lithium Carbonate,2,0,2,2.91
2011-12-01 00:00:00+00:00,K84615,10Q,0402030K0,Lithium Carbonate,3,0,3,4.890000000000001
2011-12-01 00:00:00+00:00,Y01783,01D,0402030K0,Lithium Carbonate,2,0,2,3.72
2011-12-01 00:00:00+00:00,G83069,08A,0402030K0,Lithium Carbonate,19,0,19,18.75
2011-12-01 00:00:00+00:00,E87670,08Y,0402030K0,Lithium Carbonate,2,0,2,4.93
2011-12-01 00:00:00+00:00,Y02148,NR5,0402030K0,Lithium Carbonate,3,0,3,3.67
2011-12-01 00:00:00+00:00,M91605,05Y,0402030K0,Lithium Carbonate,8,0,8,2.79
2011-12-01 00:00:00+00:00,K81091,15D,0402030K0,Lithium Carbonate,2,0,2,4.62
2011-12-01 00:00:00+00:00,Y02102,5M2,0402030K0,Lithium Carbonate,3,0,3,2.42
2011-12-01 00:00:00+00:00,Y03206,RYG,0402030K0,Lithium Carbonate,2,0,2,0.6499999999999999
2011-12-01 00:00:00+00:00,Y00071,15N,0402030K0,Lithium Carbonate,1,0,1,0.1
2011-12-01 00:00:00+00:00,Y00751,15D,0402030K0,Lithium Carbonate,2,0,2,0.42
2011-12-01 00:00:00+00:00,Y00049,11N,0402030P0,Lithium Citrate,0,2,2,10.42
2011-12-01 00:00:00+00:00,Y00183,08F,0402030K0,Lithium Carbonate,1,0,1,1.63
2011-12-01 00:00:00+00:00,Y00771,00P,0402030K0,Lithium Carbonate,1,0,1,0.11
2011-12-01 00:00:00+00:00,F81643,07G,0402030K0,Lithium Carbonate,7,0,7,8.83
2011-12-01 00:00:00+00:00,Y01065,5QH,0402030K0,Lithium Carbonate,1,0,1,0.31
2011-12-01 00:00:00+00:00,C85609,02P,0402030K0,Lithium Carbonate,10,0,10,7.3999999999999995
2011-12-01 00:00:00+00:00,M81636,05J,0402030K0,Lithium Carbonate,3,0,3,0.36
2011-12-01 00:00:00+00:00,Y02407,RYG,0402030K0,Lithium Carbonate,1,0,1,0.9
2011-12-01 00:00:00+00:00,J82607,10X,0402030K0,Lithium Carbonate,7,0,7,12.23
2011-12-01 00:00:00+00:00,L83126,15N,0402030K0,Lithium Carbonate,5,0,5,6.83
2011-12-01 00:00:00+00:00,Y01086,NVE,0402030K0,Lithium Carbonate,2,0,2,0.42
2011-12-01 00:00:00+00:00,Y00934,00T,0402030K0,Lithium Carbonate,1,0,1,0.35
2011-12-01 00:00:00+00:00,Y00658,RNU,0402030K0,Lithium Carbonate,3,0,3,1.55
2011-12-01 00:00:00+00:00,Y02242,RYG,0402030K0,Lithium Carbonate,1,0,1,1.77
2011-12-01 00:00:00+00:00,M91630,5M3,0402030K0,Lithium Carbonate,1,0,1,1.77
2011-12-01 00:00:00+00:00,F82657,08F,0402030K0,Lithium Carbonate,2,0,2,1.8
2011-12-01 00:00:00+00:00,Y01815,06Q,0402030K0,Lithium Carbonate,2,0,2,0.33999999999999997
2011-12-01 00:00:00+00:00,Y01897,15M,0402030K0,Lithium Carbonate,43,0,43,30.689999999999998
2011-12-01 00:00:00+00:00,Y00277,14L,0402030K0,Lithium Carbonate,2,0,2,0.66
2011-12-01 00:00:00+00:00,Y01660,09Y,0402030K0,Lithium Carbonate,2,0,2,3.0999999999999996
2011-12-01 00:00:00+00:00,Y01141,RY6,0402030K0,Lithium Carbonate,1,0,1,0.9
2011-12-01 00:00:00+00:00,P81677,01A,0402030K0,Lithium Carbonate,2,0,2,3.54
2011-12-01 00:00:00+00:00,Y02247,RYG,0402030K0,Lithium Carbonate,1,0,1,2.43
2011-12-01 00:00:00+00:00,C85627,02P,0402030K0,Lithium Carbonate,2,0,2,2.39
2011-12-01 00:00:00+00:00,D82620,06W,0402030K0,Lithium Carbonate,3,0,3,6.03
2011-12-01 00:00:00+00:00,Y03056,RYG,0402030K0,Lithium Carbonate,1,0,1,0.93
2011-12-01 00:00:00+00:00,Y00737,RYF,0402030K0,Lithium Carbonate,1,0,1,3.12
2011-12-01 00:00:00+00:00,Y02241,RYG,0402030K0,Lithium Carbonate,13,0,13,17.12
2011-12-01 00:00:00+00:00,Y00911,05N,0402030K0,Lithium Carbonate,1,0,1,0.47
2011-12-01 00:00:00+00:00,Y00987,RY6,0402030K0,Lithium Carbonate,1,0,1,0.9
2011-12-01 00:00:00+00:00,Y02204,99A,0402030K0,Lithium Carbonate,1,0,1,0.22
2011-12-01 00:00:00+00:00,M83019,05G,0402030K0,Lithium Carbonate,4,0,4,3.05
2011-12-01 00:00:00+00:00,P84668,14L,0402030K0,Lithium Carbonate,4,0,4,4.79
2011-12-01 00:00:00+00:00,C88075,03N,0402030K0,Lithium Carbonate,6,0,6,3.79
2011-12-01 00:00:00+00:00,P81629,00R,0402030K0,Lithium Carbonate,8,0,8,8.98
2011-12-01 00:00:00+00:00,M92036,06A,0402030K0,Lithium Carbonate,2,0,2,1.7200000000000002
2011-12-01 00:00:00+00:00,Y00626,11N,0402030K0,Lithium Carbonate,1,0,1,0.16
2011-12-01 00:00:00+00:00,Y00650,00J,0402030K0,Lithium Carbonate,2,0,2,0.32
2011-12-01 00:00:00+00:00,F83630,08H,0402030K0,Lithium Carbonate,1,0,1,2.63
2011-12-01 00:00:00+00:00,Y00597,01W,0402030K0,Lithium Carbonate,2,0,2,0.63
2011-12-01 00:00:00+00:00,C87019,03L,0402030K0,Lithium Carbonate,5,0,5,9.040000000000001
2011-12-01 00:00:00+00:00,J83634,12D,0402030K0,Lithium Carbonate,1,0,1,3.12
2011-12-01 00:00:00+00:00,P84646,14L,0402030K0,Lithium Carbonate,4,0,4,3.29
2011-12-01 00:00:00+00:00,Y00754,RCD,0402030K0,Lithium Carbonate,1,0,1,0.68
2011-12-01 00:00:00+00:00,Y00781,08N,0402030K0,Lithium Carbonate,5,0,5,9.32
2011-12-01 00:00:00+00:00,H82625,09G,0402030K0,Lithium Carbonate,2,0,2,2.39
2011-12-01 00:00:00+00:00,Y02071,01G,0402030K0,Lithium Carbonate,4,0,4,0.98
2011-12-01 00:00:00+00:00,Y00049,11N,0402030K0,Lithium Carbonate,4,0,4,1.29
2011-12-01 00:00:00+00:00,D82615,06Y,0402030K0,Lithium Carbonate,2,0,2,3.89
2011-12-01 00:00:00+00:00,C85600,5JE,0402030K0,Lithium Carbonate,1,0,1,0.9
2011-12-01 00:00:00+00:00,Y00987,RY6,0402030P0,Lithium Citrate,0,1,1,5.21
2011-12-01 00:00:00+00:00,Y02595,99A,0402030K0,Lithium Carbonate,10,0,10,5.98
2011-12-01 00:00:00+00:00,Y03232,07M,0402030K0,Lithium Carbonate,1,0,1,0.9
2011-12-01 00:00:00+00:00,G81677,09D,0402030K0,Lithium Carbonate,1,0,1,0.68
2011-12-01 00:00:00+00:00,Y01128,15D,0402030K0,Lithium Carbonate,1,0,1,1.63
2011-12-01 00:00:00+00:00,Y00502,06W,0402030K0,Lithium Carbonate,1,0,1,0.15
2011-12-01 00:00:00+00:00,P88033,01W,0402030K0,Lithium Carbonate,2,0,2,2.56
2011-12-01 00:00:00+00:00,Y02615,15E,0402030K0,Lithium Carbonate,1,0,1,0.3
2011-12-01 00:00:00+00:00,A85621,13T,0402030K0,Lithium Carbonate,1,0,1,0.28
2011-12-01 00:00:00+00:00,M86639,RYG,0402030K0,Lithium Carbonate,2,0,2,0.27
2011-12-01 00:00:00+00:00,K83074,04G,0402030K0,Lithium Carbonate,7,0,7,8.940000000000001
2011-12-01 00:00:00+00:00,Y02989,NTP,0402030K0,Lithium Carbonate,1,0,1,0.12
2011-12-01 00:00:00+00:00,E83667,07M,0402030K0,Lithium Carbonate,7,0,7,10.98
2012-01-01 00:00:00+00:00,G83069,08A,0402030K0,Lithium Carbonate,16,0,16,17.759999999999998
2012-01-01 00:00:00+00:00,F82657,08F,0402030K0,Lithium Carbonate,1,0,1,0.9
2012-01-01 00:00:00+00:00,Y03206,RYG,0402030K0,Lithium Carbonate,1,0,1,0.78
2012-01-01 00:00:00+00:00,K83074,04G,0402030K0,Lithium Carbonate,5,0,5,6.24
2012-01-01 00:00:00+00:00,Y02242,RYG,0402030K0,Lithium Carbonate,3,0,3,0.97
2012-01-01 00:00:00+00:00,Y03232,07M,0402030K0,Lithium Carbonate,1,0,1,2.41
2012-01-01 00:00:00+00:00,Y00691,5FE,0402030K0,Lithium Carbonate,2,0,2,0.6100000000000001
2012-01-01 00:00:00+00:00,Y01083,00Y,0402030K0,Lithium Carbonate,1,0,1,3.12
2012-01-01 00:00:00+00:00,Y02331,413,0402030K0,Lithium Carbonate,2,0,2,3.53
2012-01-01 00:00:00+00:00,Y02989,NTP,0402030K0,Lithium Carbonate,2,0,2,3.22
2012-01-01 00:00:00+00:00,H85697,08X,0402030K0,Lithium Carbonate,10,0,10,2.8
2012-01-01 00:00:00+00:00,Y00596,01X,0402030P0,Lithium Citrate,0,1,1,11.63
2012-01-01 00:00:00+00:00,F85037,07X,0402030K0,Lithium Carbonate,2,0,2,6.59
2012-01-01 00:00:00+00:00,P88033,01W,0402030K0,Lithium Carbonate,2,0,2,2.56
2012-01-01 00:00:00+00:00,C85600,5JE,0402030K0,Lithium Carbonate,2,0,2,7.33
2012-01-01 00:00:00+00:00,Y00049,11N,0402030K0,Lithium Carbonate,3,0,3,1.8
2012-01-01 00:00:00+00:00,F85638,07X,0402030K0,Lithium Carbonate,2,0,2,2.99
2012-01-01 00:00:00+00:00,M91039,05Y,0402030K0,Lithium Carbonate,9,0,9,14.509999999999998
2012-01-01 00:00:00+00:00,K84615,10Q,0402030K0,Lithium Carbonate,3,0,3,9.32
2012-01-01 00:00:00+00:00,Y02330,14L,0402030K0,Lithium Carbonate,2,0,2,1.37
2012-01-01 00:00:00+00:00,P81629,00R,0402030K0,Lithium Carbonate,5,0,5,6.82
2012-01-01 00:00:00+00:00,Y00781,08N,0402030K0,Lithium Carbonate,6,0,6,8.959999999999999
2012-01-01 00:00:00+00:00,C85609,02P,0402030K0,Lithium Carbonate,10,0,10,7.3999999999999995
2012-01-01 00:00:00+00:00,D82615,06Y,0402030K0,Lithium Carbonate,1,0,1,1.94
2012-01-01 00:00:00+00:00,C85627,02P,0402030K0,Lithium Carbonate,4,0,4,3.91
2012-01-01 00:00:00+00:00,C84674,04K,0402030K0,Lithium Carbonate,1,0,1,2.62
2012-01-01 00:00:00+00:00,Y00533,01D,0402030K0,Lithium Carbonate,1,0,1,1.22
2012-01-01 00:00:00+00:00,Y02204,99A,0402030K0,Lithium Carbonate,4,0,4,0.74
2012-01-01 00:00:00+00:00,Y02565,03N,0402030K0,Lithium Carbonate,1,0,1,1.77
2012-01-01 00:00:00+00:00,Y00597,01W,0402030K0,Lithium Carbonate,2,0,2,0.22999999999999998
2012-01-01 00:00:00+00:00,Y01897,15M,0402030P0,Lithium Citrate,0,1,1,21.4
2012-01-01 00:00:00+00:00,Y00277,14L,0402030K0,Lithium Carbonate,4,0,4,1.02
2012-01-01 00:00:00+00:00,K81632,11D,0402030K0,Lithium Carbonate,4,0,4,12.49
2012-01-01 00:00:00+00:00,Y01928,00L,0402030K0,Lithium Carbonate,1,0,1,1.63
2012-01-01 00:00:00+00:00,M91605,05Y,0402030K0,Lithium Carbonate,5,0,5,6.24
2012-01-01 00:00:00+00:00,Y00737,RYF,0402030K0,Lithium Carbonate,1,0,1,0.15
2012-01-01 00:00:00+00:00,C86612,02X,0402030K0,Lithium Carbonate,3,0,3,7.09
2012-01-01 00:00:00+00:00,Y03082,08F,0402030K0,Lithium Carbonate,3,0,3,5.51
2012-01-01 00:00:00+00:00,Y00779,15C,0402030K0,Lithium Carbonate,1,0,1,1.89
2012-01-01 00:00:00+00:00,Y02814,NYF,0402030K0,Lithium Carbonate,2,0,2,0.32
2012-01-01 00:00:00+00:00,Y02071,01G,0402030K0,Lithium Carbonate,2,0,2,0.51
2012-01-01 00:00:00+00:00,Y01897,15M,0402030K0,Lithium Carbonate,32,0,32,20.82
2012-01-01 00:00:00+00:00,K81091,15D,0402030K0,Lithium Carbonate,2,0,2,4.609999999999999
2012-01-01 00:00:00+00:00,Y03259,08A,0402030K0,Lithium Carbonate,1,0,1,0.4
2012-01-01 00:00:00+00:00,P81677,01A,0402030K0,Lithium Carbonate,1,0,1,1.77
2012-01-01 00:00:00+00:00,Y03056,RYG,0402030K0,Lithium Carbonate,7,0,7,1.9
2012-01-01 00:00:00+00:00,Y02695,RYG,0402030K0,Lithium Carbonate,1,0,1,2.2
2012-01-01 00:00:00+00:00,Y02247,RYG,0402030K0,Lithium Carbonate,3,0,3,2.85
2012-01-01 00:00:00+00:00,Y00700,09E,0402030K0,Lithium Carbonate,2,0,2,0.48
2012-01-01 00:00:00+00:00,Y02642,15F,0402030K0,Lithium Carbonate,2,0,2,0.15000000000000002
2012-01-01 00:00:00+00:00,Y00023,03F,0402030K0,Lithium Carbonate,1,0,1,0.22
2012-01-01 00:00:00+00:00,Y01128,15D,0402030K0,Lithium Carbonate,1,0,1,1.63
2012-01-01 00:00:00+00:00,F85641,08D,0402030K0,Lithium Carbonate,1,0,1,1.89
2012-01-01 00:00:00+00:00,C88075,03N,0402030K0,Lithium Carbonate,4,0,4,3.71
2012-01-01 00:00:00+00:00,Y01208,11A,0402030K0,Lithium Carbonate,1,0,1,1.81
2012-01-01 00:00:00+00:00,P84646,14L,0402030K0,Lithium Carbonate,3,0,3,2.82
2012-01-01 00:00:00+00:00,P81705,01E,0402030K0,Lithium Carbonate,5,0,5,4.82
2012-01-01 00:00:00+00:00,L83126,15N,0402030K0,Lithium Carbonate,6,0,6,5.72
2012-01-01 00:00:00+00:00,Y00433,01H,0402030K0,Lithium Carbonate,2,0,2,0.6499999999999999
2012-01-01 00:00:00+00:00,J83627,99N,0402030K0,Lithium Carbonate,18,0,18,18.08
2012-01-01 00:00:00+00:00,C81079,15M,0402030K0,Lithium Carbonate,3,0,3,4.35
2012-01-01 00:00:00+00:00,Y02241,RYG,0402030P0,Lithium Citrate,0,1,1,33.84
2012-01-01 00:00:00+00:00,P84662,14L,0402030K0,Lithium Carbonate,2,0,2,2.7800000000000002
2012-01-01 00:00:00+00:00,J83634,12D,0402030K0,Lithium Carbonate,2,0,2,5.359999999999999
2012-01-01 00:00:00+00:00,Y01003,00V,0402030K0,Lithium Carbonate,1,0,1,0.1
2012-01-01 00:00:00+00:00,Y01992,NR5,0402030K0,Lithium Carbonate,1,0,1,1.22
2012-01-01 00:00:00+00:00,E87670,08Y,0402030K0,Lithium Carbonate,2,0,2,4.93
2012-01-01 00:00:00+00:00,E83667,07M,0402030K0,Lithium Carbonate,8,0,8,10.61
2012-01-01 00:00:00+00:00,H82625,09G,0402030K0,Lithium Carbonate,4,0,4,6.35
2012-01-01 00:00:00+00:00,J82607,10X,0402030K0,Lithium Carbonate,6,0,6,10.120000000000001
2012-01-01 00:00:00+00:00,F83630,08H,0402030K0,Lithium Carbonate,2,0,2,5.25
2012-01-01 00:00:00+00:00,Y03168,08H,0402030K0,Lithium Carbonate,2,0,2,0.61
2012-01-01 00:00:00+00:00,Y02210,14L,0402030K0,Lithium Carbonate,1,0,1,0.62
2012-01-01 00:00:00+00:00,N81104,02F,0402030K0,Lithium Carbonate,8,0,8,13.69
2012-01-01 00:00:00+00:00,P84668,14L,0402030K0,Lithium Carbonate,4,0,4,4.779999999999999
2012-01-01 00:00:00+00:00,Y00327,RXA,0402030K0,Lithium Carbonate,1,0,1,0.19
2012-01-01 00:00:00+00:00,P88628,01W,0402030K0,Lithium Carbonate,6,0,6,2.85
2012-01-01 00:00:00+00:00,Y01660,09Y,0402030K0,Lithium Carbonate,1,0,1,0.68
2012-01-01 00:00:00+00:00,F81643,07G,0402030K0,Lithium Carbonate,6,0,6,6.2
2012-01-01 00:00:00+00:00,Y02241,RYG,0402030K0,Lithium Carbonate,10,0,10,32.4
2012-01-01 00:00:00+00:00,J82612,10X,0402030K0,Lithium Carbonate,1,0,1,5.0
2012-01-01 00:00:00+00:00,Y03331,05L,0402030K0,Lithium Carbonate,1,0,1,0.22
2012-01-01 00:00:00+00:00,C87019,03L,0402030K0,Lithium Carbonate,4,0,4,8.14
2012-01-01 00:00:00+00:00,M91630,5M3,0402030K0,Lithium Carbonate,2,0,2,2.39
2012-01-01 00:00:00+00:00,Y00259,NQV,0402030K0,Lithium Carbonate,2,0,2,0.6499999999999999
2012-01-01 00:00:00+00:00,Y01783,01D,0402030K0,Lithium Carbonate,1,0,1,2.82
2012-01-01 00:00:00+00:00,Y02148,NR5,0402030K0,Lithium Carbonate,1,0,1,1.22
2012-01-01 00:00:00+00:00,Y00134,10J,0402030K0,Lithium Carbonate,1,0,1,2.62
2012-01-01 00:00:00+00:00,Y00234,04G,0402030K0,Lithium Carbonate,1,0,1,0.47
2012-01-01 00:00:00+00:00,D82620,06W,0402030K0,Lithium Carbonate,7,0,7,12.65
2012-01-01 00:00:00+00:00,N85638,RY7,0402030K0,Lithium Carbonate,2,0,2,0.11
2012-01-01 00:00:00+00:00,M92036,06A,0402030K0,Lithium Carbonate,2,0,2,1.7200000000000002
2012-01-01 00:00:00+00:00,Y02102,5M2,0402030K0,Lithium Carbonate,7,0,7,6.41
2012-01-01 00:00:00+00:00,Y02991,06H,0402030K0,Lithium Carbonate,2,0,2,2.24
2012-01-01 00:00:00+00:00,Y02211,14L,0402030K0,Lithium Carbonate,2,0,2,0.66
2012-01-01 00:00:00+00:00,Y02587,09W,0402030K0,Lithium Carbonate,1,0,1,1.1
2012-01-01 00:00:00+00:00,Y03260,03N,0402030K0,Lithium Carbonate,1,0,1,1.94
2012-01-01 00:00:00+00:00,Y02595,99A,0402030K0,Lithium Carbonate,9,0,9,5.51
2012-02-01 00:00:00+00:00,Y01897,15M,0402030P0,Lithium Citrate,0,2,2,42.82
2012-02-01 00:00:00+00:00,Y00626,11N,0402030K0,Lithium Carbonate,2,0,2,0.33
2012-02-01 00:00:00+00:00,L83126,15N,0402030K0,Lithium Carbonate,2,0,2,3.54
2012-02-01 00:00:00+00:00,E83667,07M,0402030K0,Lithium Carbonate,4,0,4,4.08
2012-02-01 00:00:00+00:00,Y00259,NQV,0402030K0,Lithium Carbonate,1,0,1,0.9
2012-02-01 00:00:00+00:00,Y00825,00X,0402030K0,Lithium Carbonate,1,0,1,1.77
2012-02-01 00:00:00+00:00,Y03259,08A,0402030K0,Lithium Carbonate,1,0,1,0.3
2012-02-01 00:00:00+00:00,P81677,01A,0402030K0,Lithium Carbonate,1,0,1,1.77
2012-02-01 00:00:00+00:00,M91039,05Y,0402030K0,Lithium Carbonate,8,0,8,11.51
2012-02-01 00:00:00+00:00,Y03206,RYG,0402030K0,Lithium Carbonate,2,0,2,0.6499999999999999
2012-02-01 00:00:00+00:00,Y02247,RYG,0402030K0,Lithium Carbonate,6,0,6,12.73
2012-02-01 00:00:00+00:00,Y00707,14L,0402030K0,Lithium Carbonate,1,0,1,0.1
2012-02-01 00:00:00+00:00,Y00833,RY6,0402030K0,Lithium Carbonate,2,0,2,1.83
